S.No,TestName,Component,Priority,Team,User,OldTag,NewTag,FilePath
122,test_ALM89020_VerifyThatIfAManagerTriesToApproveHisOwnTimecardWhichIsAlreadyApprovedTheActionFails,TK_Regression_GroupEdits_Selenium_Part3,P1,Kepler,Rohit,@flaky,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-groupedits\TK_Regression_GroupEdits_Selenium_Part3\test_ALM89020_VerifyThatIfAManagerTriesToApproveHisOwnTimecardWhichIsAlreadyApprovedTheActionFails.spec.ts
123,test_ALM89015_VerifyThatApproveTimecardActionFailsInCaseTheTimecardForTheSelectedEmployeesIsSignOff,TK_Regression_GroupEdits_Selenium_Part3,P1,Kepler,Rohit,@flaky,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-groupedits\TK_Regression_GroupEdits_Selenium_Part3\test_ALM89015_VerifyThatApproveTimecardActionFailsInCaseTheTimecardForTheSelectedEmployeesIsSignOff.spec.ts
124,test_ALM61088_VerifyTheManagerCannotSignOffTheTimecardForMultipleEmployeesForCurrentPayPeriodIfSettingIsFALSE,TK_Regression_GroupEdits_Selenium_Part1,P1,Kepler,Rohit,@flaky,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-groupedits\TK_Regression_GroupEdits_Selenium_Part1\test_ALM61088_VerifyTheManagerCannotSignOffTheTimecardForMultipleEmployeesForCurrentPayPeriodIfSettingIsFALSE.spec.ts
125,test_ALM116803_Responsive_Timecard_Landing_Page,test_ALM116803_Responsive_Timecard_Landing_Page,P1,Patriots,Nitesh,@flaky,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timecard\listview\test_ALM116803_Responsive_Timecard_Landing_Page.spec.ts
126,test_ALM199003_VerifyManagersWorkRuleAccessFromTimecard,TK_Regression_MMR_Timekeeping_Selenium_Part2,P1,Kepler,Ayushi,@handover1,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timecard\access\TK_Regression_MMR_Timekeeping_Selenium_Part2\test_ALM199003_VerifyManagersWorkRuleAccessFromTimecard.spec.ts
127,test_ALM251736_VerifyMultipleAssignmentEmployeeMayMoveTransferAmountsBasedOnAssignmentJTS,TK_Regression_MoveAmount_MultiplePositions_Selenium_Part2,P1,Patriots,Ayushi,@flaky,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timekeeping\moveamount\TK_Regression_MoveAmount_MultiplePositions_Selenium_Part2\test_ALM251736_VerifyMultipleAssignmentEmployeeMayMoveTransferAmountsBasedOnAssignmentJTS.spec.ts
128,test_ALM163017_userCanMAFromOnePaycodeToAnother,TK_Regression_MoveAmount_Selenium_Part4,P1,Patriots,Ayushi,@handover1,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timekeeping\moveamount\TK_Regression_MoveAmount_Selenium_Part4\test_ALM163017_userCanMAFromOnePaycodeToAnother.spec.ts
129,test_ALM228920_MultiplePositions_HourlyProjectManager_ApplyTotalAddonSettingsInTimecard,TK_Regression_MultiplePositions_AddOns_Selenium,P1,Kepler,Ayushi,@flaky,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timecard\multipositions\TK_Regression_MultiplePositions_AddOns_Selenium\test_ALM228920_MultiplePositions_HourlyProjectManager_ApplyTotalAddonSettingsInTimecard.spec.ts
130,test_ALM149597_verifyCommentsNotes_ApprovePending,TK_Regression_Overtime_Approval_Selenium_Part1,P1,Dyna,Rohit,@flaky,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timekeeping\overtimeapproval\TK_Regression_Overtime_Approval_Selenium_Part1\test_ALM149597_verifyCommentsNotes_ApprovePending.spec.ts
131,test_ALM139430_VerifyTotalsColumnsAreEmptyForAPayCodeThatWasConfiguredNotToShowUpThere,TK_Regression_PayCodes_Selenium_Part1,P1,Tidal,Rohit,@flaky,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timekeeping\paycodes\TK_Regression_PayCodes_Selenium_Part1\test_ALM139430_VerifyTotalsColumnsAreEmptyForAPayCodeThatWasConfiguredNotToShowUpThere.spec.ts
132,test_ALM128283_TimecardApprovalFapImpossibilityToEditLeaveEditsInApprovalTimecard,TK_Regression_PayCodes_Selenium_Part1,P1,Tidal,Rohit,@handover1,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timekeeping\paycodes\TK_Regression_PayCodes_Selenium_Part1\test_ALM128283_TimecardApprovalFapImpossibilityToEditLeaveEditsInApprovalTimecard.spec.ts
133,test_ALM23979_VerifyAManagerCannotUseContractSymbolicAmountsWhenTheFAPIsSetToDisallowed,TK_Regression_PayCodes_Selenium_Part2,P1,Tidal,Rohit,@handover1,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timekeeping\paycodes\TK_Regression_PayCodes_Selenium_Part2\test_ALM23979_VerifyAManagerCannotUseContractSymbolicAmountsWhenTheFAPIsSetToDisallowed.spec.ts
134,test_ALM133055_ManagerCanUpdateProjectPaycodeWhenSamePaycodeExistsAsARegularAndSymbolicRowBeforeSaving,TK_Regression_PayCodes_Selenium_Part3,P1,Tidal,Naman,@handover1,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timekeeping\paycodes\TK_Regression_PayCodes_Selenium_Part3\test_ALM133055_ManagerCanUpdateProjectPaycodeWhenSamePaycodeExistsAsARegularAndSymbolicRowBeforeSaving.spec.ts
135,test_ALM133054_ManagerCanAddAProjectWithAPaycodeThatAlreadyExistsInTheGridBeforeSaving,TK_Regression_PayCodes_Selenium_Part3,P1,Tidal,Naman,@flaky,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timekeeping\paycodes\TK_Regression_PayCodes_Selenium_Part3\test_ALM133054_ManagerCanAddAProjectWithAPaycodeThatAlreadyExistsInTheGridBeforeSaving.spec.ts
136,test_ALM108782_ManagerAddPaycodesWhenCalculateTotalsInTimecardEditorIsDisallowedForProjectView,TK_Regression_ProjectTimecard_Selenium_Part2,P1,Patriots,Naman,@handover1,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timekeeping\projecttimecard\TK_Regression_ProjectTimecard_Selenium_Part2\test_ALM108782_ManagerAddPaycodesWhenCalculateTotalsInTimecardEditorIsDisallowedForProjectView.spec.ts
137,test_ALM60851_TimecardVerifyTCViewHourlyProject,TK_Regression_ProjectTimecard_Selenium_Part2,P1,Patriots,Rohit,@handover1,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timekeeping\projecttimecard\TK_Regression_ProjectTimecard_Selenium_Part2\test_ALM60851_TimecardVerifyTCViewHourlyProject.spec.ts
138,test_ALM110868_VerifySpanAttributesDataPCSpanAmountDoesNotEqualToPCTotalsAmount,TK_Regression_RulesAnalysisTool_Selenium,P1,Kepler,Naman,@handover1,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timecard\ruleanalysisreport\TK_Regression_RulesAnalysisTool_Selenium\test_ALM110868_VerifySpanAttributesDataPCSpanAmountDoesNotEqualToPCTotalsAmounts.spec.ts
139,test_ALM109975_VerifyWISegmentDataReturned,TK_Regression_RulesAnalysisTool_Selenium,P1,Kepler,Naman,@flaky,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timecard\ruleanalysisreport\TK_Regression_RulesAnalysisTool_Selenium\test_ALM109975_VerifyWISegmentDataReturned.spec.ts
140,test_ALM119724_Date_Patterns_UICheck,TK_Regression_Setup_Selenium_Part2,P1,Wizards,Naman,@flaky,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-setup\TK_Regression_Setup_Selenium_Part2\test_ALM119724_Date_Patterns_UI_Check.spec.ts
141,test_ALM119524_Administrator_can_refresh_AccrualProfilesEditor_page_to_discard_changes,TK_L5_Setup_Selenium,P1,Wizards,Vikash,@handover1,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-setup\TK_L5_Setup_Selenium\test_ALM119524_Administrator_can_refresh_AccrualProfilesEditor_page_to_discard_changes.spec.ts
142,test_ALM86687_Work_Rules_UI_Sanity_Check,TK_Regression_Setup_Selenium_Part4,P1,Kepler,Nitesh,@flaky,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-setup\TK_Regression_Setup_Selenium_Part4\test_ALM86687_Work_Rules_UI_Sanity_Check.spec.ts
143,test_ALM87709_ManagerCannotViewPayCodeEditWhenTheFAPDisallowedHourly,TK_Regression_Timecard_BusinessValidation_Selenium_Part3,P1,PathFinders,Rohit,@flaky,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timecard\businessvalidation\TK_Regression_Timecard_BusinessValidation_Selenium_Part3\test_ALM87709_ManagerCannotViewPayCodeEditWhenTheFAPDisallowedHourly.spec.ts
144,test_ALM139663_aUserInSlatViewWithOnlySAFAPCanApproveOvertimeOnEmployeeTimecardButNotMyTimecard,TK_Regression_Timecard_Overtime_Selenium_Part2,P1,Dyna,Ayushi,@handover1,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timecard\overtime\TK_Regression_Timecard_Overtime_Selenium_Part2\test_ALM139663_aUserInSlatViewWithOnlySAFAPCanApproveOvertimeOnEmployeeTimecardButNotMyTimecard.spec.ts
145,test_ALM139661_aUserInSlatViewWithOnlyEAFAPCanApproveOvertimeOnMyTimecardButNotEmployeeTimecard,TK_Regression_Timecard_Overtime_Selenium_Part2,P1,Dyna,Ayushi,@handover1,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timecard\overtime\TK_Regression_Timecard_Overtime_Selenium_Part2\test_ALM139661_aUserInSlatViewWithOnlyEAFAPCanApproveOvertimeOnMyTimecardButNotEmployeeTimecard.spec.ts
146,test_ALM139609_userCanApproveOTWithCommentsAndNotes,TK_Regression_Timecard_Overtime_Selenium_Part2,P1,Dyna,Ayushi,@handover1,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timecard\overtime\TK_Regression_Timecard_Overtime_Selenium_Part2\test_ALM139609_userCanApproveOTWithCommentsAndNotes.spec.ts
147,test_ALM148215_last7DaysTimeframeOnEmployeeTimecardPage,TK_Regression_Timecard_TimeframeSelection_Selenium,P1,Quest,Rohit,@handover1,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timecard\timeframeselection\TK_Regression_Timecard_TimeframeSelection_Selenium\test_ALM148215_last7DaysTimeframeOnEmployeeTimecardPage.spec.ts
148,test_ALM186416_Manager_can_see_the_different_timeframe_on_the_Employee_Summary_Page_and_Employee_Timecards_Page_when_Timecard_Menu_Selection_is_Both,TK_Regression_Timecard_TimeframeSelection_Selenium,P1,Quest,Naman,@flaky,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timecard\timeframeselection\TK_Regression_Timecard_TimeframeSelection_Selenium\test_ALM186416_Manager_can_see_the_different_timeframe_on_the_Employee_Summary_Page.spec.ts
149,test_ALM186408_Manager_can_see_the_default_timeframe_on_the_Employee_Timecards_Page_when_Timecard_Menu_Selection_is_Timecards,TK_Regression_Timecard_TimeframeSelection_Selenium,P1,Quest,Naman,@flaky,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timecard\timeframeselection\TK_Regression_Timecard_TimeframeSelection_Selenium\test_ALM186408_Manager_can_see_the_default_timeframe_on_the_Employee_Timecards_Page.spec.ts
150,test_ALM185611_Manager_can_see_the_different_Timeframe_on_the_Employee_Timecards_Page_when_Timecard_Menu_Selection_is_Timacrds,TK_Regression_Timecard_TimeframeSelection_Selenium,P1,Quest,Naman,@flaky,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timecard\timeframeselection\TK_Regression_Timecard_TimeframeSelection_Selenium\test_ALM185611_Manager_can_see_the_different_Timeframe_on_the_Employee_Timecards_Page_when_Timecard_Menu_Selection_is_Timacrds.spec.ts
151,test_ALM185610_Manager_can_see_the_different_Timeframe_on_the_Employee_Summary_Page_and_Detail_Page_when_Timecard_Menu_Selection_is_Employee_Summary,TK_Regression_Timecard_TimeframeSelection_Selenium,P1,Quest,Naman,@flaky,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timecard\timeframeselection\TK_Regression_Timecard_TimeframeSelection_Selenium\test_ALM185610_Manager_can_see_the_different_Timeframe_on_the_Employee_Summary_Page_and_Detail_Page_when_Timecard_Menu_Selection_is_Employee_Summary.spec.ts
152,test_ALM111065_EmployeeUpdatesLaborCategoryTransferMadeByManagerWithEntryNotAvailableToEmployee,TK_Regression_Transfer_LCSticky_Selenium,P1,Quest,Nitesh,@handover1,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timekeeping\transfers\TK_Regression_Transfer_LCSticky_Selenium\test_ALM111065_EmployeeUpdatesLaborCategoryTransferMadeByManagerWithEntryNotAvailableToEmployee.spec.ts
153,test_ALM96136_Manager_Job_work_rule_direct_CC_transfer_in_the_timecard_when_employee_Primary_job_has_associated_CC_Hourly,TK_Regression_Transfers_Selenium_Part3,P1,Quest,Nitesh,@handover1,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timekeeping\transfers\TK_Regression_Transfers_Selenium_Part3\test_ALM96136_Manager_Job_work_rule_direct_CC_transfer_in_the_timecard_when_employee_Primary_job_has_associated_CC_Hourly.spec.ts
154,test_ALM109472_ManagerJobWorkRuleDirectCCTransferInTheTimecardWhenEmployeePrimaryJobHasNoCCProject,TK_Regression_Transfers_Selenium_Part4,P1,Quest,Nitesh,@handover1,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timekeeping\transfers\TK_Regression_Transfers_Selenium_Part4\test_ALM109472_ManagerJobWorkRuleDirectCCTransferInTheTimecardWhenEmployeePrimaryJobHasNoCCProject.spec.ts
155,test_ALM170922_VerifyFlankingDayDisplaysCorrectDailyTotalAsPerFixedRuleWithHourlyMgrTimeCard,TK_Regression_ViewTimecard_FlankingDaysHourly,P1,PathFinders,Nitesh,@handover1,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timecard\timecardview\TK_Regression_ViewTimecard_FlankingDaysHourly\test_ALM170922_VerifyFlankingDayDisplaysCorrectDailyTotalAsPerFixedRuleWithHourlyMgrTimeCard.spec.ts
156,test_ALM170919_VerifyAbsenceOnFlankingDayandNoDuplicatedRowsGeneratedWithHourlyMgrTimeCard,TK_Regression_ViewTimecard_FlankingDaysHourly,P1,PathFinders,Naman,@handover1,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timecard\timecardview\TK_Regression_ViewTimecard_FlankingDaysHourly\test_ALM170919_VerifyAbsenceOnFlankingDayandNoDuplicatedRowsGeneratedWithHourlyMgrTimeCard.spec.ts
157,test_ALM86965_VerifyEditsForFiveDaysInFuture,TK_Regression_TimecardConfiguration_Integration_Selenium,P1,Innovance,test1,@flaky,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timecard\configuration\TK_Regression_TimecardConfiguration_Integration_Selenium\test_ALM86965_VerifyEditsForFiveDaysInFuture.spec.ts
158,test_ALM249238_EmployeeCanNotAddTimeWithInactiveAssignmentToMyTimecard,TK_Regression_MultiplePositions_AddOns_Selenium,P1,Kepler,Ayushi,@flaky,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timecard\multipositions\TK_Regression_MultiplePositions_AddOns_Selenium\test_ALM249238_EmployeeCanNotAddTimeWithInactiveAssignmentToMyTimecard.spec.ts
159,test_ALM249235_EmployeeCanNotAddTimeWithTerminatedAssignmentToMyTimecard,TK_Regression_MultiplePositions_AddOns_Selenium,P1,Kepler,Ayushi,@flaky,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timecard\multipositions\TK_Regression_MultiplePositions_AddOns_Selenium\test_ALM249235_EmployeeCanNotAddTimeWithTerminatedAssignmentToMyTimecard.spec.ts
160,test_ALM153864_VerifyExceptionIconDisplayWhenLogonByManager,TK_Regression_Exceptions_Selenium_Part1,P1,Dyna,Vikash,@flaky,@handover2,C:\Users\naman.bhatia\Automation\UI\tk-ui-tests\playwright-tests\tests\tk-timecard\exceptions\TK_Regression_Exceptions_Selenium_Part1\test_ALM153864_VerifyExceptionIconDisplayWhenLogonByManager.spec.ts
